match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8943235603,44,0.928315,16158,3,25,0.0224769,1
8943235603,44,0.950907,18362,3,25,0.0224769,1
8943235603,44,0.891185,14844,3,24,0.0224769,1
8943235603,44,0.928315,13750,3,24,0.0224769,1
8943235603,45,0.891185,12112,3,23,0.0224769,1
8943235603,45,0.891185,10096,3,22,0.0224769,1
8943235603,45,0.891185,9106,3,22,0.0224769,1
8943235603,45,0.891185,8105,3,22,0.0224769,1
8943235603,46,0.874101,7476,3,22,0.0224769,1
8943235603,46,0.874101,6945,3,22,0.0224769,1
8943235603,46,0.874101,6781,3,22,0.0224769,1
8943235603,46,0.862944,5684,2,22,0.0224769,1
8943235603,47,0.794004,4836,2,22,0.0224769,1
8943235603,47,0.759223,4481,2,22,0.0224769,1
8943235603,47,0.621469,1853,2,22,0.0224769,1
8943235603,47,0.550356,2070,2,22,0.0224769,1
8943235603,48,0.550356,441,2,22,0.0224769,1
8943235603,48,0.521405,-798,2,22,0.0224769,1
8943235603,48,0.813417,5286,2,25,0.0224769,1
8943235603,48,0.794004,7778,2,24,0.0224769,1
8943235603,49,0.794004,8265,2,24,0.0224769,1
8943235603,49,0.794004,7798,2,24,0.0224769,1
8943235603,49,0.862944,7023,2,24,0.0224769,1
8943235603,49,0.874101,7748,2,24,0.0224769,1
8943235603,50,0.891185,7553,2,24,0.0224769,1
8943235603,50,0.90099,8210,2,24,0.0224769,1
8943235603,50,0.891185,8290,2,24,0.0224769,1
8943235603,50,0.891185,7457,2,24,0.0224769,1
8943235603,51,0.891185,7004,2,24,0.0224769,1
8943235603,51,0.891185,6230,2,24,0.0224769,1
8943235603,51,0.891185,6820,2,24,0.0224769,1
8943235603,51,0.891185,6895,2,24,0.0224769,1
8943235603,52,0.891185,8113,2,25,0.0224769,1
8943235603,52,0.891185,8522,2,25,0.0224769,1
8943235603,52,0.891185,7840,2,25,0.0224769,1
8943235603,52,0.891185,7977,2,25,0.0224769,1
8943235603,53,0.90099,9682,2,25,0.0224769,1
8943235603,53,0.90099,10394,2,25,0.0224769,1
8943235603,53,0.891185,10150,2,25,0.0224769,1
8943235603,53,0.891185,10554,2,25,0.0224769,1
8943235603,54,0.891185,10969,2,25,0.0224769,1
8943235603,54,0.891185,11002,2,25,0.0224769,1
8943235603,54,0.891185,11027,2,25,0.0224769,1
8943235603,54,0.891185,10855,2,25,0.0224769,1
8943235603,55,0.891185,10883,2,25,0.0224769,1
8943235603,55,0.874101,7840,2,24,0.0224769,1
8943235603,55,0.891185,9834,2,25,0.0224769,1
8943235603,56,0.949153,17361,3,26,0.0224769,1
8943235603,56,0.950907,19128,3,26,0.0224769,1
8943235603,56,0.950907,19308,3,26,0.0224769,1
8943235603,56,0.979101,20526,4,26,0.0224769,1
8943235603,57,0.979101,20979,4,26,0.0224769,1
8943235603,57,0.979101,22679,4,26,0.0224769,1
8943235603,57,0.979101,23389,5,26,0.0224769,1
8943235603,57,0.991736,24149,5,26,0.0224769,1
8943235603,58,0.979101,20877,5,26,0.0224769,1
8943235603,58,0.950907,18056,5,25,0.0224769,1
8943235603,58,0.950907,17279,5,25,0.0224769,1
8943235603,58,0.950907,17254,5,25,0.0224769,1
8943235603,59,0.950907,15632,4,25,0.0224769,1
8943235603,59,0.949153,14123,4,25,0.0224769,1
8943235603,59,0.950907,16302,4,25,0.0224769,1
8943235603,59,0.950907,18950,4,25,0.0224769,1
8943235603,60,0.950907,19416,4,25,0.0224769,1
8943235603,60,0.950907,19366,4,25,0.0224769,1
8943235603,60,0.950907,19280,4,25,0.0224769,1
8943235603,60,0.979101,23547,4,26,0.0224769,1
8943235603,61,0.972028,22762,4,26,0.0224769,1
8943235603,61,0.950907,22420,4,26,0.0224769,1
8943235603,61,0.950907,21120,4,26,0.0224769,1
8943235603,61,0.950907,21962,4,26,0.0224769,1
8943235603,62,0.950907,22227,4,26,0.0224769,1
8943235603,62,0.979101,25921,4,27,0.0224769,1
8943235603,62,0.991736,28747,4,28,0.0224769,1
8943235603,62,0.991736,28921,4,28,0.0224769,1
8943235603,63,0.991736,29418,4,28,0.0224769,1
8943235603,63,0.991736,27081,4,28,0.0224769,1
8943235603,63,0.991736,31549,4,28,0.0224769,1
8943235603,63,0.991736,32115,4,28,0.0224769,1
8943235603,64,0.991736,32427,4,28,0.0224769,1
8943235603,64,0.991736,32163,4,28,0.0224769,1
8943235603,64,0.997,35052,5,29,0.0224769,1
8943235603,64,0.997,48270,5,31,0.0224769,1
8943235603,65,0.997,49130,5,31,0.0224769,1
8943235603,65,0.997,49830,,32,0.0224769,1
8943235603,65,0.997,49830,,32,-0.0831347,1
8943235603,65,0.997,49880,,32,-0.0831347,1
8943235603,65,0.997,49880,,32,-0.0831347,1
